ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,account_no,email,First Name,Last Name
5290,1964,PhD,Married,1334,1,1,14-08-2013,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,9.35E+11,lamburn@veltech.edu.in,Lawerence,Amburn
1685,1967,PhD,Together,1335,0,0,17-03-2013,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,9.35E+11,cagnew@veltech.edu.in,Cedrick,Agnew
5342,1976,Basic,Divorced,1336,1,0,8/8/2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,9.35E+11,mkuchta@veltech.edu.in,Melinda,Kuchta
9579,1959,PhD,Married,1337,2,1,7/7/2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,9.35E+11,agelinas@veltech.edu.in,Alma,Gelinas
7660,1973,PhD,Alone,1338,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,9.35E+11,fsikes@veltech.edu.in,Francis,Sikes
1461,1965,PhD,Divorced,1339,1,1,28-07-2013,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,9.35E+11,mgiles@veltech.edu.in,Minerva,Giles
821,1992,Master,Single,1340,0,0,19-10-2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,9.35E+11,niskra@veltech.edu.in,Nikki,Iskra
11084,1976,Master,Together,1341,0,1,14-11-2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,9.35E+11,lcoil@veltech.edu.in,Lore,Coil
8690,1962,Graduation,Married,1342,0,0,19-04-2013,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,9.35E+11,mcraner@veltech.edu.in,Marlena,Craner
2937,1974,PhD,Single,1343,0,1,28-08-2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,9.35E+11,dtrojacek@veltech.edu.in,Darius,Trojacek
9701,1988,Graduation,Together,1344,1,0,19-03-2013,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,9.35E+11,sgasaway@veltech.edu.in,Sade,Gasaway
9949,1976,Graduation,Married,1345,0,2,18-10-2012,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,9.35E+11,srahman@veltech.edu.in,Sybil,Rahman
10837,1975,Graduation,Married,1346,1,0,28-10-2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,9.35E+11,zsumner@veltech.edu.in,Zoraida,Sumner
3120,1981,Graduation,Together,1347,1,0,28-08-2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,9.35E+11,rmccrae@veltech.edu.in,Raina,Mccrae
5885,1973,2n Cycle,Married,1348,2,1,22-08-2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,9.35E+11,emcspadden@veltech.edu.in,Elsa,Mcspadden
4050,1966,Master,Married,1349,0,0,21-06-2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,9.35E+11,bchung@veltech.edu.in,Bernadine,Chung
3830,1953,Master,Married,1350,0,2,24-04-2014,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,9.35E+11,ffrase@veltech.edu.in,Francie,Frase
7987,1969,Graduation,Married,1351,0,1,7/3/2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,9.35E+11,mvavra@veltech.edu.in,Mariana,Vavra
7798,1972,2n Cycle,Together,1352,0,1,14-12-2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,9.35E+11,nprimer@veltech.edu.in,Nakita,Primer
92,1988,Graduation,Alone,1353,1,0,12/5/2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,9.35E+11,ahardesty@veltech.edu.in,Aletha,Hardesty
7055,1952,PhD,Together,1354,0,1,9/10/2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,9.35E+11,dsargeant@veltech.edu.in,Dwain,Sargeant
10240,1949,Graduation,Together,1355,0,0,19-02-2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,9.35E+11,thubbs@veltech.edu.in,Thea,Hubbs
3025,1958,Graduation,Single,1356,0,1,8/7/2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,9.35E+11,cpeters@veltech.edu.in,Caleb,Peters
9283,1978,Graduation,Single,1357,1,2,12/9/2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,9.35E+11,skaestner@veltech.edu.in,Sparkle,Kaestner
9970,1977,Graduation,Together,1358,0,1,17-10-2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,9.35E+11,nhsieh@veltech.edu.in,Narcisa,Hsieh
2730,1955,Graduation,Single,1359,0,0,20-08-2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,9.35E+11,svanalstyne@veltech.edu.in,Sherwood,Vanalstyne
2795,1958,Master,Single,1360,2,1,1/7/2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,9.35E+11,jjoy@veltech.edu.in,Jeanice,Joy
9260,1945,PhD,Married,1361,0,0,5/11/2012,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,9.35E+11,briter@veltech.edu.in,Bert,Riter
8182,1984,Graduation,Married,1362,1,0,5/1/2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,9.35E+11,daldinger@veltech.edu.in,Dorotha,Aldinger
10095,1975,PhD,Divorced,1363,0,0,1/5/2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,9.35E+11,athomson@veltech.edu.in,Anisha,Thomson
8475,1973,PhD,Married,1364,0,1,1/3/2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,9.35E+11,ramerine@veltech.edu.in,Rufus,Amerine
4370,1966,Graduation,Together,1365,2,1,13-11-2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,9.35E+11,ralaimo@veltech.edu.in,Roslyn,Alaimo
10573,1953,Graduation,Divorced,1366,0,0,18-11-2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,9.35E+11,nraybon@veltech.edu.in,Noelle,Raybon
3712,1959,Graduation,Divorced,1367,0,0,28-08-2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,9.35E+11,shanger@veltech.edu.in,Shanae,Hanger
6637,1988,Graduation,Single,1368,0,0,2/11/2013,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,9.35E+11,whopf@veltech.edu.in,William,Hopf
3152,1957,Graduation,Together,1369,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,9.35E+11,abella@veltech.edu.in,Adolfo,Bella
5610,1965,Graduation,Together,1370,1,1,21-04-2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,9.35E+11,xschubert@veltech.edu.in,Xenia,Schubert
6460,1982,Graduation,Married,1371,1,0,13-07-2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,9.35E+11,btokarski@veltech.edu.in,Brenton,Tokarski
1349,1970,Graduation,Married,1372,2,0,21-04-2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,9.35E+11,hbender@veltech.edu.in,Hal,Bender
1880,1959,PhD,Together,1373,1,1,30-01-2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,9.35E+11,gborder@veltech.edu.in,Geraldine,Border
641,1967,Graduation,Single,1374,0,1,4/4/2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,9.35E+11,spardo@veltech.edu.in,Setsuko,Pardo
8717,1975,PhD,Married,1375,0,1,12/9/2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,9.35E+11,msydnor@veltech.edu.in,Meghan,Sydnor
10314,1948,PhD,Married,1376,0,0,16-12-2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,9.35E+11,lgard@veltech.edu.in,Lavern,Gard
10854,1970,PhD,Married,1377,1,1,23-05-2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,9.35E+11,cbeckham@veltech.edu.in,Cyrus,Beckham
10492,1959,Graduation,Together,1378,2,1,24-06-2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,9.35E+11,lfortunato@veltech.edu.in,Leeanne,Fortunato
6935,1951,2n Cycle,Married,1379,0,0,1/12/2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,9.35E+11,ndeyoung@veltech.edu.in,Nilda,Deyoung
7698,1976,PhD,Married,1380,0,1,11/5/2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,9.35E+11,mgreenburg@veltech.edu.in,Marylee,Greenburg
3559,1988,2n Cycle,Married,1381,1,0,10/5/2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,9.35E+11,gaubert@veltech.edu.in,Gay,Aubert
10562,1946,Master,Married,1382,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,9.35E+11,jcarley@veltech.edu.in,Janel,Carley
10796,1984,Master,Married,1383,1,0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,9.35E+11,dnestle@veltech.edu.in,Damaris,Nestle
2563,1961,Basic,Married,1384,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,9.35E+11,jhoerr@veltech.edu.in,Jeanine,Hoerr
3518,1983,Graduation,Married,1385,1,0,5/12/2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,9.35E+11,wscotto@veltech.edu.in,Wiley,Scotto
5823,1970,PhD,Single,1386,0,1,8/3/2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,9.35E+11,dcobian@veltech.edu.in,Dian,Cobian
3934,1966,Graduation,Married,1387,0,1,2/8/2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,9.35E+11,bzilnicki@veltech.edu.in,Brendan,Zilnicki
6982,1976,Graduation,Married,1388,0,0,19-03-2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,9.35E+11,mseegmiller@veltech.edu.in,Mana,Seegmiller
6431,1964,PhD,Married,1389,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,9.35E+11,fnitta@veltech.edu.in,Flavia,Nitta
9733,1978,Basic,Together,1390,1,0,9/9/2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,9.35E+11,hware@veltech.edu.in,Humberto,Ware
5602,1989,PhD,Together,1391,0,0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,9.35E+11,npermenter@veltech.edu.in,Ned,Permenter
7829,1900,2n Cycle,Divorced,1392,1,0,26-09-2013,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,8.65E+13,ajunkin@veltech.edu.in,Albertina,Junkin
1324,1988,Graduation,Married,1393,1,0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,8.65E+13,rduron@veltech.edu.in,Rosia,Duron
326,1973,Graduation,Married,1394,1,1,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,8.65E+13,kstallings@veltech.edu.in,Kena,Stallings
7224,1977,Graduation,Married,1395,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,8.65E+13,lpringle@veltech.edu.in,Lolita,Pringle
6999,1980,Master,Married,1396,0,0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,8.65E+13,kgilley@veltech.edu.in,Kristen,Gilley
9938,1954,Graduation,Married,1397,0,0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,8.65E+13,gkoga@veltech.edu.in,Genaro,Koga
6422,1954,Graduation,Married,1398,0,0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,8.65E+13,sputman@veltech.edu.in,Suzanna,Putman
3182,1973,PhD,Single,1399,1,1,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,8.65E+13,ckonieczny@veltech.edu.in,Candy,Konieczny
7300,1952,Graduation,Divorced,1400,0,1,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,8.65E+13,oconner@veltech.edu.in,Ozella,Conner
10424,1968,Graduation,Single,1401,0,0,9/12/2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,8.65E+13,lhock@veltech.edu.in,Leonel,Hock
8727,1978,Graduation,Divorced,1402,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,8.65E+13,vmillard@veltech.edu.in,Vannesa,Millard
2798,1977,PhD,Together,1403,0,0,2/11/2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,8.65E+13,mvillacorta@veltech.edu.in,Melonie,Villacorta
1030,1965,PhD,Single,1404,1,1,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,8.65E+13,dzeitler@veltech.edu.in,Dorine,Zeitler
624,1984,Master,Single,1405,0,0,10/11/2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,8.65E+13,bconyers@veltech.edu.in,Bridget,Conyers
5176,1988,Graduation,Together,1406,1,0,8/12/2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,8.65E+13,jdyment@veltech.edu.in,Jacklyn,Dyment
5552,1963,Master,Divorced,1407,1,1,13-05-2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,8.65E+13,fmaclachlan@veltech.edu.in,Felicita,Maclachlan
868,1966,Graduation,Married,1408,0,1,8/6/2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,8.65E+13,hgamache@veltech.edu.in,Herbert,Gamache
380,1954,Graduation,Divorced,1409,0,1,10/9/2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,8.65E+13,allewellyn@veltech.edu.in,Antonietta,Llewellyn
2677,1956,Graduation,Together,1410,0,1,31-03-2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,8.65E+13,palling@veltech.edu.in,Pennie,Alling
6521,1954,Graduation,Together,1411,0,0,18-03-2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,8.65E+13,lkay@veltech.edu.in,Laree,Kay
6927,1968,PhD,Married,1412,1,1,5/10/2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,8.65E+13,anavarette@veltech.edu.in,Antonio,Navarette
2877,1974,Master,Together,1413,1,1,21-01-2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,8.65E+13,smainor@veltech.edu.in,Steve,Mainor
0,1985,Graduation,Married,1414,0,0,4/5/2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,8.65E+13,gsather@veltech.edu.in,Gertrud,Sather
1584,1977,Graduation,Married,1415,1,0,1/4/2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,8.65E+13,nbeverley@veltech.edu.in,Nan,Beverley
7264,1978,2n Cycle,Single,1416,2,1,12/5/2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,8.65E+13,wbelford@veltech.edu.in,Walter,Belford
6274,1948,Master,Married,1417,0,0,15-11-2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,8.65E+13,chobart@veltech.edu.in,Colby,Hobart
1377,1954,Master,Widow,1418,0,1,31-08-2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,8.65E+13,pnocera@veltech.edu.in,Patrick,Nocera
454,1980,Graduation,Together,1419,1,0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,8.65E+13,hmodeste@veltech.edu.in,Hilary,Modeste
1755,1988,2n Cycle,Together,1420,1,0,11/4/2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,8.65E+13,elicht@veltech.edu.in,Elke,Licht
2075,1969,Graduation,Married,1421,0,0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,8.65E+13,fdunson@veltech.edu.in,Faustina,Dunson
4785,1970,PhD,Together,1422,0,2,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,8.65E+13,tclingman@veltech.edu.in,Tara,Clingman
9076,1980,PhD,Married,1423,1,0,5/1/2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,8.65E+13,ehochmuth@veltech.edu.in,Elva,Hochmuth
7079,1962,Graduation,Divorced,1424,0,1,8/9/2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,8.65E+13,ogroover@veltech.edu.in,Opal,Groover
4653,1978,Graduation,Together,1425,1,0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,8.65E+13,mferris@veltech.edu.in,Maryln,Ferris
7375,1976,Graduation,Together,1426,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,8.65E+13,kalmon@veltech.edu.in,Katrina,Almon
709,1952,Graduation,Divorced,1427,0,1,9/12/2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,8.65E+13,slabelle@veltech.edu.in,Stephane,Labelle
460,1972,PhD,Married,1428,0,0,8/8/2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,8.65E+13,cgloria@veltech.edu.in,Christene,Gloria
3726,1986,PhD,Together,1429,1,0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,8.65E+13,amajewski@veltech.edu.in,Araceli,Majewski
6798,1966,Graduation,Single,1430,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,8.65E+13,mfunderburg@veltech.edu.in,Marilou,Funderburg
5341,1962,2n Cycle,Divorced,1431,0,1,5/1/2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,8.65E+13,atocci@veltech.edu.in,America,Tocci
1606,1971,Graduation,Together,1432,1,0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,8.65E+13,eragin@veltech.edu.in,Erich,Ragin
9617,1951,Graduation,Single,1433,0,0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,8.65E+13,npellegrino@veltech.edu.in,Neoma,Pellegrino
3233,1965,PhD,Married,1434,0,1,23-03-2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,8.65E+13,slamore@veltech.edu.in,Sid,Lamore
89,1975,2n Cycle,Married,1435,1,0,9/12/2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,8.65E+13,smorman@veltech.edu.in,Stella,Morman
2936,1982,Master,Together,1436,1,0,4/12/2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,8.65E+13,hdurrah@veltech.edu.in,Ha,Durrah
9449,1958,PhD,Single,1437,0,1,4/10/2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,8.65E+13,cabsher@veltech.edu.in,Chantel,Absher
7297,1973,Graduation,Single,1438,1,0,26-12-2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,8.65E+13,twert@veltech.edu.in,Torri,Wert
11004,1893,2n Cycle,Single,1439,0,1,17-05-2014,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,8.65E+13,mholscher@veltech.edu.in,Michelina,Holscher
313,1968,Graduation,Widow,1440,0,0,28-10-2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,8.65E+13,varviso@veltech.edu.in,Verlene,Arviso
9940,1958,Graduation,Together,1441,0,1,23-12-2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,8.65E+13,ltew@veltech.edu.in,Lois,Tew
10735,1971,Graduation,Single,1442,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,8.65E+13,mhoyte@veltech.edu.in,Miguelina,Hoyte
9529,1990,Graduation,Married,1443,0,0,28-11-2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,8.65E+13,ewillaert@veltech.edu.in,Evelina,Willaert
6439,1958,Graduation,Married,1444,0,1,17-08-2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,8.65E+13,rtopp@veltech.edu.in,Ranae,Topp
7411,1964,PhD,Married,1445,1,1,5/6/2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,8.65E+13,cveasley@veltech.edu.in,Carolann,Veasley
2176,1972,Graduation,Married,1446,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,8.65E+13,jgravelle@veltech.edu.in,Jeannette,Gravelle
9265,1953,Graduation,Married,1447,0,1,9/1/2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,8.65E+13,lslevin@veltech.edu.in,Lenita,Slevin
8867,1988,PhD,Married,1448,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,8.65E+13,vquinby@veltech.edu.in,Valentina,Quinby
8932,1969,Master,Together,1449,0,1,29-10-2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,8.65E+13,lbushway@veltech.edu.in,Latoyia,Bushway
10236,1975,Master,Single,1450,1,0,16-09-2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,8.65E+13,kwold@veltech.edu.in,Keitha,Wold
6340,1985,Graduation,Single,1451,1,0,27-10-2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,8.65E+13,fplascencia@veltech.edu.in,Flora,Plascencia
10089,1974,Graduation,Divorced,1452,0,0,5/4/2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,8.65E+13,aherder@veltech.edu.in,Azucena,Herder
2227,1958,2n Cycle,Together,1453,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,8.65E+13,klilienthal@veltech.edu.in,Kathi,Lilienthal
10992,1967,Graduation,Together,1454,1,1,29-08-2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,8.65E+13,asaine@veltech.edu.in,Andrea,Saine
5304,1974,PhD,Single,1455,1,0,13-10-2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,8.65E+13,sriviera@veltech.edu.in,Shawna,Riviera
309,1961,PhD,Together,1456,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,8.65E+13,nharwell@veltech.edu.in,Nolan,Harwell
3406,1964,Graduation,Single,1457,0,1,22-10-2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,8.65E+13,jleverich@veltech.edu.in,Jennell,Leverich
2661,1964,Graduation,Single,1458,1,1,4/6/2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,8.65E+13,bpuente@veltech.edu.in,Birgit,Puente
3153,1957,PhD,Single,1459,2,1,8/12/2013,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,8.65E+13,gmedal@veltech.edu.in,Gerry,Medal
10264,1979,Graduation,Divorced,1460,1,0,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,8.65E+13,psample@veltech.edu.in,Palma,Sample
1184,1968,PhD,Divorced,1461,0,2,22-05-2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,8.65E+13,arotolo@veltech.edu.in,Annalisa,Rotolo
4200,1970,Master,Married,1462,1,0,17-06-2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,8.65E+13,ejolly@veltech.edu.in,Eilene,Jolly
9396,1978,PhD,Married,1463,1,0,23-11-2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,8.65E+13,kkeep@veltech.edu.in,Kathey,Keep
2387,1952,Master,Together,1464,1,1,3/2/2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,8.65E+13,fdutra@veltech.edu.in,Fanny,Dutra
6690,1966,Master,Married,1465,1,1,14-03-2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,8.65E+13,lproto@veltech.edu.in,Leanne,Proto
1225,1963,Graduation,Married,1466,0,0,26-06-2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,8.65E+13,theier@veltech.edu.in,Traci,Heier
9703,1970,PhD,Married,1467,1,1,15-10-2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,8.65E+13,jeverett@veltech.edu.in,Jennette,Everett
291,1970,Graduation,Married,1468,0,0,19-06-2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,8.65E+13,lsharpton@veltech.edu.in,Levi,Sharpton
4557,1970,Graduation,Together,1469,1,0,4/10/2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,8.65E+13,jsills@veltech.edu.in,Jackson,Sills
